seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	63	126	False	0.07692307692307693	0.15873015873015872	0.15873015873015872	0.6153846153846154	0.4603174603174603	0.5158730158730159	0.15384615384615385	0.19047619047619047	0.16666666666666666	0.23076923076923078	0.25396825396825395	0.2698412698412698	0.23076923076923078	0.19047619047619047	0.21428571428571427	0.6923076923076923	0.49206349206349204	0.5476190476190477	0.19047619047619047	0.49206349206349204	0.21428571428571427	0.5476190476190477
12	26	63	126	False	0.23076923076923078	0.07936507936507936	0.15873015873015872	0.4230769230769231	0.5238095238095238	0.5158730158730159	0.19230769230769232	0.12698412698412698	0.16666666666666666	0.23076923076923078	0.2698412698412698	0.2698412698412698	0.19230769230769232	0.19047619047619047	0.21428571428571427	0.38461538461538464	0.5873015873015873	0.5476190476190477	0.19047619047619047	0.5873015873015873	0.21428571428571427	0.5476190476190477
13	26	63	126	False	0.19230769230769232	0.20634920634920634	0.15873015873015872	0.5	0.5396825396825397	0.5158730158730159	0.23076923076923078	0.15873015873015872	0.16666666666666666	0.34615384615384615	0.2698412698412698	0.2698412698412698	0.2692307692307692	0.23809523809523808	0.21428571428571427	0.6153846153846154	0.5555555555555556	0.5476190476190477	0.23809523809523808	0.5555555555555556	0.21428571428571427	0.5476190476190477
14	26	63	126	False	0.15384615384615385	0.1111111111111111	0.15873015873015872	0.38461538461538464	0.6349206349206349	0.5158730158730159	0.19230769230769232	0.20634920634920634	0.16666666666666666	0.3076923076923077	0.36507936507936506	0.2698412698412698	0.15384615384615385	0.23809523809523808	0.21428571428571427	0.5384615384615384	0.6190476190476191	0.5476190476190477	0.23809523809523808	0.6349206349206349	0.21428571428571427	0.5476190476190477
15	26	63	126	False	0.15384615384615385	0.15873015873015872	0.15873015873015872	0.38461538461538464	0.5238095238095238	0.5158730158730159	0.11538461538461539	0.2222222222222222	0.16666666666666666	0.2692307692307692	0.31746031746031744	0.2698412698412698	0.19230769230769232	0.25396825396825395	0.21428571428571427	0.5769230769230769	0.5238095238095238	0.5476190476190477	0.25396825396825395	0.5238095238095238	0.21428571428571427	0.5476190476190477
16	26	63	126	False	0.19230769230769232	0.19047619047619047	0.15873015873015872	0.6538461538461539	0.47619047619047616	0.5158730158730159	0.11538461538461539	0.20634920634920634	0.16666666666666666	0.19230769230769232	0.3492063492063492	0.2698412698412698	0.19230769230769232	0.2222222222222222	0.21428571428571427	0.6923076923076923	0.47619047619047616	0.5476190476190477	0.2222222222222222	0.47619047619047616	0.21428571428571427	0.5476190476190477
17	26	63	126	False	0.2692307692307692	0.14285714285714285	0.15873015873015872	0.5	0.4603174603174603	0.5158730158730159	0.11538461538461539	0.20634920634920634	0.16666666666666666	0.34615384615384615	0.25396825396825395	0.2698412698412698	0.23076923076923078	0.20634920634920634	0.21428571428571427	0.6153846153846154	0.47619047619047616	0.5476190476190477	0.20634920634920634	0.47619047619047616	0.21428571428571427	0.5476190476190477
18	26	63	126	False	0.15384615384615385	0.19047619047619047	0.15873015873015872	0.5769230769230769	0.47619047619047616	0.5158730158730159	0.19230769230769232	0.1746031746031746	0.16666666666666666	0.2692307692307692	0.2857142857142857	0.2698412698412698	0.2692307692307692	0.2222222222222222	0.21428571428571427	0.6538461538461539	0.5396825396825397	0.5476190476190477	0.2222222222222222	0.5396825396825397	0.21428571428571427	0.5476190476190477
19	26	63	126	False	0.15384615384615385	0.14285714285714285	0.15873015873015872	0.5384615384615384	0.5396825396825397	0.5158730158730159	0.23076923076923078	0.15873015873015872	0.16666666666666666	0.4230769230769231	0.23809523809523808	0.2698412698412698	0.2692307692307692	0.2222222222222222	0.21428571428571427	0.5	0.5555555555555556	0.5476190476190477	0.2222222222222222	0.5555555555555556	0.21428571428571427	0.5476190476190477
20	26	63	126	False	0.15384615384615385	0.15873015873015872	0.15873015873015872	0.5	0.5238095238095238	0.5158730158730159	0.19230769230769232	0.14285714285714285	0.16666666666666666	0.19230769230769232	0.30158730158730157	0.2698412698412698	0.3076923076923077	0.19047619047619047	0.21428571428571427	0.5	0.5555555555555556	0.5476190476190477	0.19047619047619047	0.5555555555555556	0.21428571428571427	0.5476190476190477
