seed	n_val	n_test	n_full	gt_in_prompt	stepfinder.s42_step@1_val	stepfinder.s42_step@1_test	stepfinder.s42_step@1_full	stepfinder.s42_agent@1_val	stepfinder.s42_agent@1_test	stepfinder.s42_agent@1_full	stepfinder.s43_step@1_val	stepfinder.s43_step@1_test	stepfinder.s43_step@1_full	stepfinder.s43_agent@1_val	stepfinder.s43_agent@1_test	stepfinder.s43_agent@1_full	stepfinder.s44_step@1_val	stepfinder.s44_step@1_test	stepfinder.s44_step@1_full	stepfinder.s44_agent@1_val	stepfinder.s44_agent@1_test	stepfinder.s44_agent@1_full	stepfinder.s45_step@1_val	stepfinder.s45_step@1_test	stepfinder.s45_step@1_full	stepfinder.s45_agent@1_val	stepfinder.s45_agent@1_test	stepfinder.s45_agent@1_full	stepfinder.s46_step@1_val	stepfinder.s46_step@1_test	stepfinder.s46_step@1_full	stepfinder.s46_agent@1_val	stepfinder.s46_agent@1_test	stepfinder.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	18	46	91	False	0.16666666666666666	0.06521739130434782	0.07692307692307693	0.5555555555555556	0.6304347826086957	0.5824175824175825	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.3888888888888889	0.5869565217391305	0.5274725274725275	0.05555555555555555	0.10869565217391304	0.07692307692307693	0.3888888888888889	0.6304347826086957	0.5604395604395604	0.16666666666666666	0.06521739130434782	0.0989010989010989	0.5555555555555556	0.6739130434782609	0.6373626373626373	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.5	0.5869565217391305	0.5384615384615384	0.10869565217391304	0.6739130434782609	0.0989010989010989	0.6373626373626373
2	18	46	91	False	0.0	0.06521739130434782	0.07692307692307693	0.3888888888888889	0.6086956521739131	0.5824175824175825	0.0	0.06521739130434782	0.06593406593406594	0.3888888888888889	0.5434782608695652	0.5274725274725275	0.0	0.06521739130434782	0.07692307692307693	0.3888888888888889	0.6304347826086957	0.5604395604395604	0.05555555555555555	0.10869565217391304	0.0989010989010989	0.5555555555555556	0.6304347826086957	0.6373626373626373	0.0	0.06521739130434782	0.06593406593406594	0.4444444444444444	0.5652173913043478	0.5384615384615384	0.10869565217391304	0.6304347826086957	0.0989010989010989	0.6373626373626373
3	18	46	91	False	0.1111111111111111	0.08695652173913043	0.07692307692307693	0.5555555555555556	0.4782608695652174	0.5824175824175825	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.5555555555555556	0.43478260869565216	0.5274725274725275	0.1111111111111111	0.08695652173913043	0.07692307692307693	0.6111111111111112	0.5	0.5604395604395604	0.05555555555555555	0.15217391304347827	0.0989010989010989	0.6111111111111112	0.6304347826086957	0.6373626373626373	0.05555555555555555	0.08695652173913043	0.06593406593406594	0.4444444444444444	0.5434782608695652	0.5384615384615384	0.15217391304347827	0.6304347826086957	0.0989010989010989	0.6373626373626373
4	18	46	91	False	0.1111111111111111	0.043478260869565216	0.07692307692307693	0.5	0.6521739130434783	0.5824175824175825	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.4444444444444444	0.5434782608695652	0.5274725274725275	0.05555555555555555	0.06521739130434782	0.07692307692307693	0.5555555555555556	0.5652173913043478	0.5604395604395604	0.05555555555555555	0.08695652173913043	0.0989010989010989	0.6111111111111112	0.6739130434782609	0.6373626373626373	0.05555555555555555	0.043478260869565216	0.06593406593406594	0.5555555555555556	0.5869565217391305	0.5384615384615384	0.08695652173913043	0.6739130434782609	0.0989010989010989	0.6373626373626373
5	18	46	91	False	0.05555555555555555	0.06521739130434782	0.07692307692307693	0.5	0.6086956521739131	0.5824175824175825	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.3888888888888889	0.6086956521739131	0.5274725274725275	0.05555555555555555	0.08695652173913043	0.07692307692307693	0.5555555555555556	0.6086956521739131	0.5604395604395604	0.1111111111111111	0.08695652173913043	0.0989010989010989	0.5	0.6956521739130435	0.6373626373626373	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5555555555555556	0.5869565217391305	0.5384615384615384	0.08695652173913043	0.6956521739130435	0.0989010989010989	0.6373626373626373
6	18	46	91	False	0.05555555555555555	0.10869565217391304	0.07692307692307693	0.5555555555555556	0.6304347826086957	0.5824175824175825	0.05555555555555555	0.10869565217391304	0.06593406593406594	0.5	0.5217391304347826	0.5274725274725275	0.0	0.13043478260869565	0.07692307692307693	0.4444444444444444	0.6086956521739131	0.5604395604395604	0.05555555555555555	0.13043478260869565	0.0989010989010989	0.6666666666666666	0.6521739130434783	0.6373626373626373	0.05555555555555555	0.10869565217391304	0.06593406593406594	0.4444444444444444	0.5652173913043478	0.5384615384615384	0.13043478260869565	0.6521739130434783	0.0989010989010989	0.6373626373626373
7	18	46	91	False	0.1111111111111111	0.08695652173913043	0.07692307692307693	0.6666666666666666	0.5869565217391305	0.5824175824175825	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.5	0.5434782608695652	0.5274725274725275	0.2222222222222222	0.043478260869565216	0.07692307692307693	0.5555555555555556	0.5652173913043478	0.5604395604395604	0.1111111111111111	0.06521739130434782	0.0989010989010989	0.6111111111111112	0.5869565217391305	0.6373626373626373	0.1111111111111111	0.06521739130434782	0.06593406593406594	0.5555555555555556	0.5434782608695652	0.5384615384615384	0.08695652173913043	0.5869565217391305	0.0989010989010989	0.6373626373626373
8	18	46	91	False	0.0	0.08695652173913043	0.07692307692307693	0.5555555555555556	0.6086956521739131	0.5824175824175825	0.0	0.06521739130434782	0.06593406593406594	0.6111111111111112	0.5	0.5274725274725275	0.0	0.06521739130434782	0.07692307692307693	0.5555555555555556	0.5217391304347826	0.5604395604395604	0.05555555555555555	0.13043478260869565	0.0989010989010989	0.5555555555555556	0.6304347826086957	0.6373626373626373	0.0	0.06521739130434782	0.06593406593406594	0.6111111111111112	0.5	0.5384615384615384	0.13043478260869565	0.6304347826086957	0.0989010989010989	0.6373626373626373
9	18	46	91	False	0.1111111111111111	0.06521739130434782	0.07692307692307693	0.7222222222222222	0.5869565217391305	0.5824175824175825	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5	0.5652173913043478	0.5274725274725275	0.1111111111111111	0.043478260869565216	0.07692307692307693	0.6111111111111112	0.6086956521739131	0.5604395604395604	0.05555555555555555	0.10869565217391304	0.0989010989010989	0.9444444444444444	0.5434782608695652	0.6373626373626373	0.05555555555555555	0.06521739130434782	0.06593406593406594	0.5555555555555556	0.5869565217391305	0.5384615384615384	0.10869565217391304	0.6086956521739131	0.0989010989010989	0.6373626373626373
10	18	46	91	False	0.0	0.10869565217391304	0.07692307692307693	0.4444444444444444	0.6304347826086957	0.5824175824175825	0.0	0.08695652173913043	0.06593406593406594	0.3888888888888889	0.5652173913043478	0.5274725274725275	0.0	0.13043478260869565	0.07692307692307693	0.5	0.6086956521739131	0.5604395604395604	0.1111111111111111	0.10869565217391304	0.0989010989010989	0.6666666666666666	0.6521739130434783	0.6373626373626373	0.0	0.08695652173913043	0.06593406593406594	0.4444444444444444	0.5652173913043478	0.5384615384615384	0.13043478260869565	0.6521739130434783	0.0989010989010989	0.6373626373626373
