seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
1	26	63	126	False	0.3076923076923077	0.2698412698412698	0.23015873015873015	0.5769230769230769	0.49206349206349204	0.47619047619047616	0.2692307692307692	0.25396825396825395	0.2222222222222222	0.5	0.49206349206349204	0.47619047619047616	0.2692307692307692	0.20634920634920634	0.19047619047619047	0.6153846153846154	0.4444444444444444	0.47619047619047616	0.19230769230769232	0.25396825396825395	0.1984126984126984	0.5384615384615384	0.42857142857142855	0.4523809523809524	0.3076923076923077	0.25396825396825395	0.23809523809523808	0.6923076923076923	0.49206349206349204	0.5158730158730159	0.2698412698412698	0.49206349206349204	0.23809523809523808	0.5158730158730159
2	26	63	126	False	0.15384615384615385	0.25396825396825395	0.23015873015873015	0.34615384615384615	0.49206349206349204	0.47619047619047616	0.15384615384615385	0.23809523809523808	0.2222222222222222	0.38461538461538464	0.47619047619047616	0.47619047619047616	0.15384615384615385	0.19047619047619047	0.19047619047619047	0.34615384615384615	0.49206349206349204	0.47619047619047616	0.11538461538461539	0.2222222222222222	0.1984126984126984	0.34615384615384615	0.4603174603174603	0.4523809523809524	0.19230769230769232	0.25396825396825395	0.23809523809523808	0.4230769230769231	0.5396825396825397	0.5158730158730159	0.25396825396825395	0.5396825396825397	0.23809523809523808	0.5158730158730159
3	26	63	126	False	0.2692307692307692	0.2222222222222222	0.23015873015873015	0.4230769230769231	0.4603174603174603	0.47619047619047616	0.23076923076923078	0.23809523809523808	0.2222222222222222	0.38461538461538464	0.49206349206349204	0.47619047619047616	0.19230769230769232	0.20634920634920634	0.19047619047619047	0.38461538461538464	0.4603174603174603	0.47619047619047616	0.15384615384615385	0.20634920634920634	0.1984126984126984	0.38461538461538464	0.47619047619047616	0.4523809523809524	0.23076923076923078	0.23809523809523808	0.23809523809523808	0.4230769230769231	0.49206349206349204	0.5158730158730159	0.23809523809523808	0.49206349206349204	0.23809523809523808	0.5158730158730159
4	26	63	126	False	0.23076923076923078	0.2222222222222222	0.23015873015873015	0.46153846153846156	0.5079365079365079	0.47619047619047616	0.2692307692307692	0.2222222222222222	0.2222222222222222	0.5	0.5079365079365079	0.47619047619047616	0.19230769230769232	0.1746031746031746	0.19047619047619047	0.4230769230769231	0.49206349206349204	0.47619047619047616	0.23076923076923078	0.15873015873015872	0.1984126984126984	0.46153846153846156	0.4603174603174603	0.4523809523809524	0.2692307692307692	0.2222222222222222	0.23809523809523808	0.46153846153846156	0.5396825396825397	0.5158730158730159	0.2222222222222222	0.5396825396825397	0.23809523809523808	0.5158730158730159
5	26	63	126	False	0.38461538461538464	0.1746031746031746	0.23015873015873015	0.5	0.4444444444444444	0.47619047619047616	0.4230769230769231	0.14285714285714285	0.2222222222222222	0.5384615384615384	0.42857142857142855	0.47619047619047616	0.2692307692307692	0.15873015873015872	0.19047619047619047	0.4230769230769231	0.49206349206349204	0.47619047619047616	0.23076923076923078	0.1746031746031746	0.1984126984126984	0.38461538461538464	0.4603174603174603	0.4523809523809524	0.4230769230769231	0.1746031746031746	0.23809523809523808	0.5384615384615384	0.49206349206349204	0.5158730158730159	0.1746031746031746	0.49206349206349204	0.23809523809523808	0.5158730158730159
6	26	63	126	False	0.19230769230769232	0.2222222222222222	0.23015873015873015	0.5	0.47619047619047616	0.47619047619047616	0.23076923076923078	0.20634920634920634	0.2222222222222222	0.5	0.47619047619047616	0.47619047619047616	0.11538461538461539	0.2222222222222222	0.19047619047619047	0.46153846153846156	0.49206349206349204	0.47619047619047616	0.11538461538461539	0.2222222222222222	0.1984126984126984	0.4230769230769231	0.49206349206349204	0.4523809523809524	0.23076923076923078	0.23809523809523808	0.23809523809523808	0.5769230769230769	0.5238095238095238	0.5158730158730159	0.23809523809523808	0.5238095238095238	0.23809523809523808	0.5158730158730159
7	26	63	126	False	0.38461538461538464	0.2222222222222222	0.23015873015873015	0.5769230769230769	0.5238095238095238	0.47619047619047616	0.34615384615384615	0.23809523809523808	0.2222222222222222	0.5	0.5396825396825397	0.47619047619047616	0.2692307692307692	0.20634920634920634	0.19047619047619047	0.5384615384615384	0.49206349206349204	0.47619047619047616	0.3076923076923077	0.19047619047619047	0.1984126984126984	0.5	0.49206349206349204	0.4523809523809524	0.34615384615384615	0.25396825396825395	0.23809523809523808	0.5769230769230769	0.5714285714285714	0.5158730158730159	0.25396825396825395	0.5714285714285714	0.23809523809523808	0.5158730158730159
8	26	63	126	False	0.19230769230769232	0.2698412698412698	0.23015873015873015	0.46153846153846156	0.4444444444444444	0.47619047619047616	0.19230769230769232	0.2698412698412698	0.2222222222222222	0.46153846153846156	0.4603174603174603	0.47619047619047616	0.19230769230769232	0.2222222222222222	0.19047619047619047	0.46153846153846156	0.4603174603174603	0.47619047619047616	0.15384615384615385	0.2222222222222222	0.1984126984126984	0.4230769230769231	0.42857142857142855	0.4523809523809524	0.2692307692307692	0.2698412698412698	0.23809523809523808	0.5384615384615384	0.4603174603174603	0.5158730158730159	0.2698412698412698	0.4603174603174603	0.23809523809523808	0.5158730158730159
9	26	63	126	False	0.15384615384615385	0.31746031746031744	0.23015873015873015	0.3076923076923077	0.6031746031746031	0.47619047619047616	0.15384615384615385	0.30158730158730157	0.2222222222222222	0.38461538461538464	0.5714285714285714	0.47619047619047616	0.11538461538461539	0.2857142857142857	0.19047619047619047	0.38461538461538464	0.5873015873015873	0.47619047619047616	0.15384615384615385	0.2698412698412698	0.1984126984126984	0.34615384615384615	0.5555555555555556	0.4523809523809524	0.15384615384615385	0.31746031746031744	0.23809523809523808	0.38461538461538464	0.6031746031746031	0.5158730158730159	0.31746031746031744	0.6031746031746031	0.23809523809523808	0.5158730158730159
10	26	63	126	False	0.23076923076923078	0.25396825396825395	0.23015873015873015	0.4230769230769231	0.4603174603174603	0.47619047619047616	0.23076923076923078	0.25396825396825395	0.2222222222222222	0.46153846153846156	0.4603174603174603	0.47619047619047616	0.19230769230769232	0.2222222222222222	0.19047619047619047	0.38461538461538464	0.49206349206349204	0.47619047619047616	0.19230769230769232	0.23809523809523808	0.1984126984126984	0.38461538461538464	0.4603174603174603	0.4523809523809524	0.2692307692307692	0.25396825396825395	0.23809523809523808	0.46153846153846156	0.5079365079365079	0.5158730158730159	0.25396825396825395	0.5079365079365079	0.23809523809523808	0.5158730158730159
