seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	12	29	58	False	0.08333333333333333	0.10344827586206896	0.13793103448275862	0.3333333333333333	0.5862068965517241	0.5344827586206896	0.08333333333333333	0.06896551724137931	0.10344827586206896	0.3333333333333333	0.6206896551724138	0.5517241379310345	0.08333333333333333	0.10344827586206896	0.13793103448275862	0.3333333333333333	0.5862068965517241	0.5517241379310345	0.08333333333333333	0.1724137931034483	0.15517241379310345	0.3333333333333333	0.6551724137931034	0.5689655172413793	0.08333333333333333	0.10344827586206896	0.1206896551724138	0.3333333333333333	0.6206896551724138	0.5517241379310345	0.1724137931034483	0.6551724137931034	0.15517241379310345	0.5689655172413793
12	12	29	58	False	0.08333333333333333	0.1724137931034483	0.13793103448275862	0.4166666666666667	0.5172413793103449	0.5344827586206896	0.0	0.13793103448275862	0.10344827586206896	0.4166666666666667	0.5517241379310345	0.5517241379310345	0.08333333333333333	0.1724137931034483	0.13793103448275862	0.4166666666666667	0.5172413793103449	0.5517241379310345	0.16666666666666666	0.13793103448275862	0.15517241379310345	0.5833333333333334	0.5172413793103449	0.5689655172413793	0.08333333333333333	0.13793103448275862	0.1206896551724138	0.4166666666666667	0.5517241379310345	0.5517241379310345	0.1724137931034483	0.5517241379310345	0.15517241379310345	0.5689655172413793
13	12	29	58	False	0.0	0.27586206896551724	0.13793103448275862	0.4166666666666667	0.6206896551724138	0.5344827586206896	0.0	0.20689655172413793	0.10344827586206896	0.4166666666666667	0.6206896551724138	0.5517241379310345	0.0	0.27586206896551724	0.13793103448275862	0.4166666666666667	0.6551724137931034	0.5517241379310345	0.0	0.27586206896551724	0.15517241379310345	0.5	0.6206896551724138	0.5689655172413793	0.0	0.2413793103448276	0.1206896551724138	0.4166666666666667	0.6206896551724138	0.5517241379310345	0.27586206896551724	0.6551724137931034	0.15517241379310345	0.5689655172413793
14	12	29	58	False	0.16666666666666666	0.1724137931034483	0.13793103448275862	0.5833333333333334	0.5517241379310345	0.5344827586206896	0.16666666666666666	0.13793103448275862	0.10344827586206896	0.6666666666666666	0.5517241379310345	0.5517241379310345	0.16666666666666666	0.1724137931034483	0.13793103448275862	0.5833333333333334	0.5862068965517241	0.5517241379310345	0.25	0.1724137931034483	0.15517241379310345	0.75	0.5517241379310345	0.5689655172413793	0.16666666666666666	0.13793103448275862	0.1206896551724138	0.6666666666666666	0.5517241379310345	0.5517241379310345	0.1724137931034483	0.5862068965517241	0.15517241379310345	0.5689655172413793
15	12	29	58	False	0.0	0.10344827586206896	0.13793103448275862	0.5	0.5172413793103449	0.5344827586206896	0.0	0.06896551724137931	0.10344827586206896	0.5	0.5517241379310345	0.5517241379310345	0.0	0.10344827586206896	0.13793103448275862	0.5	0.5172413793103449	0.5517241379310345	0.0	0.10344827586206896	0.15517241379310345	0.5833333333333334	0.5172413793103449	0.5689655172413793	0.0	0.06896551724137931	0.1206896551724138	0.5	0.5517241379310345	0.5517241379310345	0.10344827586206896	0.5517241379310345	0.15517241379310345	0.5689655172413793
16	12	29	58	False	0.25	0.13793103448275862	0.13793103448275862	0.5833333333333334	0.5862068965517241	0.5344827586206896	0.25	0.10344827586206896	0.10344827586206896	0.5833333333333334	0.5862068965517241	0.5517241379310345	0.25	0.13793103448275862	0.13793103448275862	0.5833333333333334	0.6206896551724138	0.5517241379310345	0.25	0.13793103448275862	0.15517241379310345	0.5833333333333334	0.6206896551724138	0.5689655172413793	0.25	0.10344827586206896	0.1206896551724138	0.5833333333333334	0.5862068965517241	0.5517241379310345	0.13793103448275862	0.6206896551724138	0.15517241379310345	0.5689655172413793
17	12	29	58	False	0.25	0.13793103448275862	0.13793103448275862	0.6666666666666666	0.4827586206896552	0.5344827586206896	0.25	0.06896551724137931	0.10344827586206896	0.6666666666666666	0.4827586206896552	0.5517241379310345	0.25	0.13793103448275862	0.13793103448275862	0.6666666666666666	0.4827586206896552	0.5517241379310345	0.3333333333333333	0.13793103448275862	0.15517241379310345	0.6666666666666666	0.5517241379310345	0.5689655172413793	0.25	0.10344827586206896	0.1206896551724138	0.6666666666666666	0.4827586206896552	0.5517241379310345	0.13793103448275862	0.5517241379310345	0.15517241379310345	0.5689655172413793
18	12	29	58	False	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.5	0.4827586206896552	0.5344827586206896	0.16666666666666666	0.06896551724137931	0.10344827586206896	0.5	0.5172413793103449	0.5517241379310345	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.5833333333333334	0.4827586206896552	0.5517241379310345	0.25	0.06896551724137931	0.15517241379310345	0.5833333333333334	0.4827586206896552	0.5689655172413793	0.16666666666666666	0.06896551724137931	0.1206896551724138	0.5	0.5172413793103449	0.5517241379310345	0.10344827586206896	0.5172413793103449	0.15517241379310345	0.5689655172413793
19	12	29	58	False	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.4166666666666667	0.5172413793103449	0.5344827586206896	0.08333333333333333	0.10344827586206896	0.10344827586206896	0.4166666666666667	0.5172413793103449	0.5517241379310345	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.5	0.5172413793103449	0.5517241379310345	0.08333333333333333	0.1724137931034483	0.15517241379310345	0.4166666666666667	0.5862068965517241	0.5689655172413793	0.08333333333333333	0.10344827586206896	0.1206896551724138	0.4166666666666667	0.5172413793103449	0.5517241379310345	0.1724137931034483	0.5862068965517241	0.15517241379310345	0.5689655172413793
20	12	29	58	False	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.6666666666666666	0.5172413793103449	0.5344827586206896	0.08333333333333333	0.06896551724137931	0.10344827586206896	0.6666666666666666	0.5517241379310345	0.5517241379310345	0.16666666666666666	0.10344827586206896	0.13793103448275862	0.6666666666666666	0.5517241379310345	0.5517241379310345	0.08333333333333333	0.10344827586206896	0.15517241379310345	0.6666666666666666	0.5517241379310345	0.5689655172413793	0.08333333333333333	0.10344827586206896	0.1206896551724138	0.6666666666666666	0.5517241379310345	0.5517241379310345	0.10344827586206896	0.5517241379310345	0.15517241379310345	0.5689655172413793
