seed	n_val	n_test	n_full	gt_in_prompt	oat.s42_step@1_val	oat.s42_step@1_test	oat.s42_step@1_full	oat.s42_agent@1_val	oat.s42_agent@1_test	oat.s42_agent@1_full	oat.s43_step@1_val	oat.s43_step@1_test	oat.s43_step@1_full	oat.s43_agent@1_val	oat.s43_agent@1_test	oat.s43_agent@1_full	oat.s44_step@1_val	oat.s44_step@1_test	oat.s44_step@1_full	oat.s44_agent@1_val	oat.s44_agent@1_test	oat.s44_agent@1_full	oat.s45_step@1_val	oat.s45_step@1_test	oat.s45_step@1_full	oat.s45_agent@1_val	oat.s45_agent@1_test	oat.s45_agent@1_full	oat.s46_step@1_val	oat.s46_step@1_test	oat.s46_step@1_full	oat.s46_agent@1_val	oat.s46_agent@1_test	oat.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	64	127	False	0.0	0.109375	0.07086614173228346	0.3076923076923077	0.421875	0.4015748031496063	0.0	0.09375	0.06299212598425197	0.2692307692307692	0.40625	0.3779527559055118	0.0	0.109375	0.07086614173228346	0.23076923076923078	0.421875	0.3858267716535433	0.0	0.109375	0.07086614173228346	0.2692307692307692	0.4375	0.3937007874015748	0.0	0.109375	0.07086614173228346	0.23076923076923078	0.4375	0.3858267716535433	0.109375	0.4375	0.07086614173228346	0.4015748031496063
12	26	64	127	False	0.15384615384615385	0.046875	0.07086614173228346	0.4230769230769231	0.375	0.4015748031496063	0.15384615384615385	0.03125	0.06299212598425197	0.38461538461538464	0.34375	0.3779527559055118	0.15384615384615385	0.046875	0.07086614173228346	0.46153846153846156	0.34375	0.3858267716535433	0.15384615384615385	0.046875	0.07086614173228346	0.46153846153846156	0.359375	0.3937007874015748	0.15384615384615385	0.046875	0.07086614173228346	0.4230769230769231	0.359375	0.3858267716535433	0.046875	0.375	0.07086614173228346	0.4015748031496063
13	26	64	127	False	0.11538461538461539	0.046875	0.07086614173228346	0.38461538461538464	0.359375	0.4015748031496063	0.07692307692307693	0.046875	0.06299212598425197	0.38461538461538464	0.3125	0.3779527559055118	0.11538461538461539	0.046875	0.07086614173228346	0.4230769230769231	0.375	0.3858267716535433	0.11538461538461539	0.046875	0.07086614173228346	0.38461538461538464	0.359375	0.3937007874015748	0.11538461538461539	0.046875	0.07086614173228346	0.4230769230769231	0.328125	0.3858267716535433	0.046875	0.375	0.07086614173228346	0.4015748031496063
14	26	64	127	False	0.11538461538461539	0.078125	0.07086614173228346	0.38461538461538464	0.453125	0.4015748031496063	0.07692307692307693	0.078125	0.06299212598425197	0.38461538461538464	0.40625	0.3779527559055118	0.11538461538461539	0.078125	0.07086614173228346	0.4230769230769231	0.421875	0.3858267716535433	0.11538461538461539	0.078125	0.07086614173228346	0.38461538461538464	0.4375	0.3937007874015748	0.11538461538461539	0.078125	0.07086614173228346	0.4230769230769231	0.40625	0.3858267716535433	0.078125	0.453125	0.07086614173228346	0.4015748031496063
15	26	64	127	False	0.07692307692307693	0.078125	0.07086614173228346	0.38461538461538464	0.4375	0.4015748031496063	0.038461538461538464	0.078125	0.06299212598425197	0.34615384615384615	0.421875	0.3779527559055118	0.07692307692307693	0.078125	0.07086614173228346	0.34615384615384615	0.390625	0.3858267716535433	0.07692307692307693	0.078125	0.07086614173228346	0.34615384615384615	0.421875	0.3937007874015748	0.07692307692307693	0.078125	0.07086614173228346	0.34615384615384615	0.40625	0.3858267716535433	0.078125	0.4375	0.07086614173228346	0.4015748031496063
16	26	64	127	False	0.07692307692307693	0.09375	0.07086614173228346	0.46153846153846156	0.359375	0.4015748031496063	0.07692307692307693	0.078125	0.06299212598425197	0.4230769230769231	0.359375	0.3779527559055118	0.07692307692307693	0.09375	0.07086614173228346	0.34615384615384615	0.390625	0.3858267716535433	0.07692307692307693	0.09375	0.07086614173228346	0.46153846153846156	0.375	0.3937007874015748	0.07692307692307693	0.09375	0.07086614173228346	0.4230769230769231	0.390625	0.3858267716535433	0.09375	0.390625	0.07086614173228346	0.4015748031496063
17	26	64	127	False	0.07692307692307693	0.0625	0.07086614173228346	0.4230769230769231	0.3125	0.4015748031496063	0.07692307692307693	0.046875	0.06299212598425197	0.34615384615384615	0.3125	0.3779527559055118	0.07692307692307693	0.0625	0.07086614173228346	0.38461538461538464	0.359375	0.3858267716535433	0.07692307692307693	0.0625	0.07086614173228346	0.38461538461538464	0.328125	0.3937007874015748	0.07692307692307693	0.0625	0.07086614173228346	0.34615384615384615	0.34375	0.3858267716535433	0.0625	0.359375	0.07086614173228346	0.4015748031496063
18	26	64	127	False	0.038461538461538464	0.09375	0.07086614173228346	0.34615384615384615	0.34375	0.4015748031496063	0.038461538461538464	0.09375	0.06299212598425197	0.3076923076923077	0.34375	0.3779527559055118	0.038461538461538464	0.09375	0.07086614173228346	0.34615384615384615	0.328125	0.3858267716535433	0.038461538461538464	0.09375	0.07086614173228346	0.3076923076923077	0.328125	0.3937007874015748	0.038461538461538464	0.09375	0.07086614173228346	0.34615384615384615	0.328125	0.3858267716535433	0.09375	0.34375	0.07086614173228346	0.4015748031496063
19	26	64	127	False	0.038461538461538464	0.09375	0.07086614173228346	0.5384615384615384	0.390625	0.4015748031496063	0.038461538461538464	0.078125	0.06299212598425197	0.5384615384615384	0.375	0.3779527559055118	0.038461538461538464	0.09375	0.07086614173228346	0.5384615384615384	0.375	0.3858267716535433	0.038461538461538464	0.09375	0.07086614173228346	0.5384615384615384	0.40625	0.3937007874015748	0.038461538461538464	0.09375	0.07086614173228346	0.5384615384615384	0.390625	0.3858267716535433	0.09375	0.40625	0.07086614173228346	0.4015748031496063
20	26	64	127	False	0.11538461538461539	0.0625	0.07086614173228346	0.4230769230769231	0.375	0.4015748031496063	0.11538461538461539	0.046875	0.06299212598425197	0.38461538461538464	0.34375	0.3779527559055118	0.11538461538461539	0.0625	0.07086614173228346	0.4230769230769231	0.328125	0.3858267716535433	0.11538461538461539	0.0625	0.07086614173228346	0.4230769230769231	0.359375	0.3937007874015748	0.11538461538461539	0.0625	0.07086614173228346	0.38461538461538464	0.359375	0.3858267716535433	0.0625	0.375	0.07086614173228346	0.4015748031496063
