seed	n_val	n_test	n_full	gt_in_prompt	all_at_once_step@1_val	all_at_once_step@1_test	all_at_once_step@1_full	all_at_once_agent@1_val	all_at_once_agent@1_test	all_at_once_agent@1_full	step_by_step_step@1_val	step_by_step_step@1_test	step_by_step_step@1_full	step_by_step_agent@1_val	step_by_step_agent@1_test	step_by_step_agent@1_full	binary_search_step@1_val	binary_search_step@1_test	binary_search_step@1_full	binary_search_agent@1_val	binary_search_agent@1_test	binary_search_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	63	126	False	0.23076923076923078	0.15873015873015872	0.16666666666666666	0.6923076923076923	0.5714285714285714	0.6349206349206349	0.19230769230769232	0.2857142857142857	0.25396825396825395	0.5384615384615384	0.4603174603174603	0.47619047619047616	0.3076923076923077	0.4126984126984127	0.40476190476190477	0.5384615384615384	0.5396825396825397	0.5634920634920635	0.4126984126984127	0.5714285714285714	0.40476190476190477	0.6349206349206349
12	26	63	126	False	0.11538461538461539	0.14285714285714285	0.16666666666666666	0.5384615384615384	0.6666666666666666	0.6349206349206349	0.2692307692307692	0.23809523809523808	0.25396825396825395	0.34615384615384615	0.5555555555555556	0.47619047619047616	0.4230769230769231	0.4126984126984127	0.40476190476190477	0.6153846153846154	0.5873015873015873	0.5634920634920635	0.4126984126984127	0.6666666666666666	0.40476190476190477	0.6349206349206349
13	26	63	126	False	0.11538461538461539	0.1746031746031746	0.16666666666666666	0.6923076923076923	0.6984126984126984	0.6349206349206349	0.38461538461538464	0.2698412698412698	0.25396825396825395	0.6153846153846154	0.4603174603174603	0.47619047619047616	0.5384615384615384	0.3968253968253968	0.40476190476190477	0.7307692307692307	0.5238095238095238	0.5634920634920635	0.3968253968253968	0.6984126984126984	0.40476190476190477	0.6349206349206349
14	26	63	126	False	0.19230769230769232	0.14285714285714285	0.16666666666666666	0.5384615384615384	0.6666666666666666	0.6349206349206349	0.23076923076923078	0.25396825396825395	0.25396825396825395	0.46153846153846156	0.5396825396825397	0.47619047619047616	0.38461538461538464	0.3968253968253968	0.40476190476190477	0.5	0.5555555555555556	0.5634920634920635	0.3968253968253968	0.6666666666666666	0.40476190476190477	0.6349206349206349
15	26	63	126	False	0.11538461538461539	0.15873015873015872	0.16666666666666666	0.6538461538461539	0.6507936507936508	0.6349206349206349	0.3076923076923077	0.25396825396825395	0.25396825396825395	0.5384615384615384	0.42857142857142855	0.47619047619047616	0.5	0.4444444444444444	0.40476190476190477	0.6923076923076923	0.5238095238095238	0.5634920634920635	0.4444444444444444	0.6507936507936508	0.40476190476190477	0.6349206349206349
16	26	63	126	False	0.11538461538461539	0.2222222222222222	0.16666666666666666	0.6923076923076923	0.6349206349206349	0.6349206349206349	0.2692307692307692	0.25396825396825395	0.25396825396825395	0.6538461538461539	0.4126984126984127	0.47619047619047616	0.4230769230769231	0.42857142857142855	0.40476190476190477	0.6538461538461539	0.5555555555555556	0.5634920634920635	0.42857142857142855	0.6349206349206349	0.40476190476190477	0.6349206349206349
17	26	63	126	False	0.23076923076923078	0.19047619047619047	0.16666666666666666	0.5769230769230769	0.6666666666666666	0.6349206349206349	0.23076923076923078	0.2698412698412698	0.25396825396825395	0.5769230769230769	0.4444444444444444	0.47619047619047616	0.4230769230769231	0.38095238095238093	0.40476190476190477	0.46153846153846156	0.6190476190476191	0.5634920634920635	0.38095238095238093	0.6666666666666666	0.40476190476190477	0.6349206349206349
18	26	63	126	False	0.19230769230769232	0.1746031746031746	0.16666666666666666	0.6538461538461539	0.6190476190476191	0.6349206349206349	0.2692307692307692	0.25396825396825395	0.25396825396825395	0.5384615384615384	0.4444444444444444	0.47619047619047616	0.34615384615384615	0.38095238095238093	0.40476190476190477	0.5384615384615384	0.49206349206349204	0.5634920634920635	0.38095238095238093	0.6190476190476191	0.40476190476190477	0.6349206349206349
19	26	63	126	False	0.19230769230769232	0.14285714285714285	0.16666666666666666	0.7307692307692307	0.6031746031746031	0.6349206349206349	0.3076923076923077	0.23809523809523808	0.25396825396825395	0.46153846153846156	0.4603174603174603	0.47619047619047616	0.5	0.36507936507936506	0.40476190476190477	0.5769230769230769	0.5396825396825397	0.5634920634920635	0.36507936507936506	0.6031746031746031	0.40476190476190477	0.6349206349206349
20	26	63	126	False	0.3076923076923077	0.15873015873015872	0.16666666666666666	0.6923076923076923	0.6349206349206349	0.6349206349206349	0.3076923076923077	0.20634920634920634	0.25396825396825395	0.5	0.4126984126984127	0.47619047619047616	0.4230769230769231	0.3968253968253968	0.40476190476190477	0.6153846153846154	0.5079365079365079	0.5634920634920635	0.3968253968253968	0.6349206349206349	0.40476190476190477	0.6349206349206349
