seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-tsel.s42_step@1_val	stepfinder-tsel.s42_step@1_test	stepfinder-tsel.s42_step@1_full	stepfinder-tsel.s42_agent@1_val	stepfinder-tsel.s42_agent@1_test	stepfinder-tsel.s42_agent@1_full	stepfinder-tsel.s43_step@1_val	stepfinder-tsel.s43_step@1_test	stepfinder-tsel.s43_step@1_full	stepfinder-tsel.s43_agent@1_val	stepfinder-tsel.s43_agent@1_test	stepfinder-tsel.s43_agent@1_full	stepfinder-tsel.s44_step@1_val	stepfinder-tsel.s44_step@1_test	stepfinder-tsel.s44_step@1_full	stepfinder-tsel.s44_agent@1_val	stepfinder-tsel.s44_agent@1_test	stepfinder-tsel.s44_agent@1_full	stepfinder-tsel.s45_step@1_val	stepfinder-tsel.s45_step@1_test	stepfinder-tsel.s45_step@1_full	stepfinder-tsel.s45_agent@1_val	stepfinder-tsel.s45_agent@1_test	stepfinder-tsel.s45_agent@1_full	stepfinder-tsel.s46_step@1_val	stepfinder-tsel.s46_step@1_test	stepfinder-tsel.s46_step@1_full	stepfinder-tsel.s46_agent@1_val	stepfinder-tsel.s46_agent@1_test	stepfinder-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	63	126	False	0.34615384615384615	0.2222222222222222	0.2222222222222222	0.5769230769230769	0.4444444444444444	0.4603174603174603	0.11538461538461539	0.19047619047619047	0.1984126984126984	0.4230769230769231	0.4444444444444444	0.4603174603174603	0.15384615384615385	0.1746031746031746	0.19047619047619047	0.46153846153846156	0.47619047619047616	0.4523809523809524	0.07692307692307693	0.19047619047619047	0.1746031746031746	0.38461538461538464	0.4126984126984127	0.4126984126984127	0.15384615384615385	0.2222222222222222	0.1746031746031746	0.38461538461538464	0.4444444444444444	0.38095238095238093	0.2222222222222222	0.47619047619047616	0.2222222222222222	0.4603174603174603
12	26	63	126	False	0.15384615384615385	0.23809523809523808	0.2222222222222222	0.46153846153846156	0.42857142857142855	0.4603174603174603	0.23076923076923078	0.14285714285714285	0.1984126984126984	0.5384615384615384	0.38095238095238093	0.4603174603174603	0.3076923076923077	0.15873015873015872	0.19047619047619047	0.5	0.4603174603174603	0.4523809523809524	0.23076923076923078	0.1111111111111111	0.1746031746031746	0.5	0.3333333333333333	0.4126984126984127	0.23076923076923078	0.12698412698412698	0.1746031746031746	0.46153846153846156	0.3333333333333333	0.38095238095238093	0.23809523809523808	0.4603174603174603	0.2222222222222222	0.4603174603174603
13	26	63	126	False	0.2692307692307692	0.19047619047619047	0.2222222222222222	0.5384615384615384	0.3968253968253968	0.4603174603174603	0.23076923076923078	0.19047619047619047	0.1984126984126984	0.5769230769230769	0.42857142857142855	0.4603174603174603	0.23076923076923078	0.15873015873015872	0.19047619047619047	0.5	0.42857142857142855	0.4523809523809524	0.23076923076923078	0.09523809523809523	0.1746031746031746	0.46153846153846156	0.3333333333333333	0.4126984126984127	0.19230769230769232	0.15873015873015872	0.1746031746031746	0.3076923076923077	0.4126984126984127	0.38095238095238093	0.19047619047619047	0.42857142857142855	0.2222222222222222	0.4603174603174603
14	26	63	126	False	0.2692307692307692	0.15873015873015872	0.2222222222222222	0.5	0.3968253968253968	0.4603174603174603	0.3076923076923077	0.14285714285714285	0.1984126984126984	0.5	0.3968253968253968	0.4603174603174603	0.23076923076923078	0.14285714285714285	0.19047619047619047	0.4230769230769231	0.38095238095238093	0.4523809523809524	0.23076923076923078	0.15873015873015872	0.1746031746031746	0.46153846153846156	0.3968253968253968	0.4126984126984127	0.07692307692307693	0.1746031746031746	0.1746031746031746	0.23076923076923078	0.38095238095238093	0.38095238095238093	0.1746031746031746	0.3968253968253968	0.2222222222222222	0.4603174603174603
15	26	63	126	False	0.3076923076923077	0.20634920634920634	0.2222222222222222	0.5384615384615384	0.3968253968253968	0.4603174603174603	0.15384615384615385	0.2222222222222222	0.1984126984126984	0.5384615384615384	0.4126984126984127	0.4603174603174603	0.3076923076923077	0.19047619047619047	0.19047619047619047	0.46153846153846156	0.47619047619047616	0.4523809523809524	0.23076923076923078	0.1111111111111111	0.1746031746031746	0.38461538461538464	0.3492063492063492	0.4126984126984127	0.2692307692307692	0.1746031746031746	0.1746031746031746	0.5	0.3492063492063492	0.38095238095238093	0.2222222222222222	0.47619047619047616	0.2222222222222222	0.4603174603174603
16	26	63	126	False	0.3076923076923077	0.23809523809523808	0.2222222222222222	0.5	0.47619047619047616	0.4603174603174603	0.23076923076923078	0.20634920634920634	0.1984126984126984	0.5384615384615384	0.4126984126984127	0.4603174603174603	0.19230769230769232	0.15873015873015872	0.19047619047619047	0.34615384615384615	0.42857142857142855	0.4523809523809524	0.19230769230769232	0.1746031746031746	0.1746031746031746	0.46153846153846156	0.4126984126984127	0.4126984126984127	0.11538461538461539	0.20634920634920634	0.1746031746031746	0.23076923076923078	0.4126984126984127	0.38095238095238093	0.23809523809523808	0.47619047619047616	0.2222222222222222	0.4603174603174603
17	26	63	126	False	0.2692307692307692	0.19047619047619047	0.2222222222222222	0.5	0.4126984126984127	0.4603174603174603	0.19230769230769232	0.15873015873015872	0.1984126984126984	0.46153846153846156	0.38095238095238093	0.4603174603174603	0.15384615384615385	0.15873015873015872	0.19047619047619047	0.5	0.4126984126984127	0.4523809523809524	0.07692307692307693	0.15873015873015872	0.1746031746031746	0.4230769230769231	0.38095238095238093	0.4126984126984127	0.11538461538461539	0.14285714285714285	0.1746031746031746	0.4230769230769231	0.30158730158730157	0.38095238095238093	0.19047619047619047	0.4126984126984127	0.2222222222222222	0.4603174603174603
18	26	63	126	False	0.2692307692307692	0.2222222222222222	0.2222222222222222	0.38461538461538464	0.4603174603174603	0.4603174603174603	0.23076923076923078	0.1746031746031746	0.1984126984126984	0.5	0.4126984126984127	0.4603174603174603	0.2692307692307692	0.14285714285714285	0.19047619047619047	0.5384615384615384	0.4126984126984127	0.4523809523809524	0.3076923076923077	0.14285714285714285	0.1746031746031746	0.4230769230769231	0.36507936507936506	0.4126984126984127	0.15384615384615385	0.1746031746031746	0.1746031746031746	0.3076923076923077	0.4126984126984127	0.38095238095238093	0.2222222222222222	0.4603174603174603	0.2222222222222222	0.4603174603174603
19	26	63	126	False	0.2692307692307692	0.20634920634920634	0.2222222222222222	0.4230769230769231	0.4603174603174603	0.4603174603174603	0.19230769230769232	0.1746031746031746	0.1984126984126984	0.3076923076923077	0.49206349206349204	0.4603174603174603	0.2692307692307692	0.12698412698412698	0.19047619047619047	0.4230769230769231	0.3968253968253968	0.4523809523809524	0.15384615384615385	0.15873015873015872	0.1746031746031746	0.3076923076923077	0.3968253968253968	0.4126984126984127	0.3076923076923077	0.12698412698412698	0.1746031746031746	0.34615384615384615	0.36507936507936506	0.38095238095238093	0.20634920634920634	0.49206349206349204	0.2222222222222222	0.4603174603174603
20	26	63	126	False	0.23076923076923078	0.2222222222222222	0.2222222222222222	0.38461538461538464	0.4603174603174603	0.4603174603174603	0.19230769230769232	0.2222222222222222	0.1984126984126984	0.5384615384615384	0.3968253968253968	0.4603174603174603	0.11538461538461539	0.19047619047619047	0.19047619047619047	0.46153846153846156	0.4126984126984127	0.4523809523809524	0.11538461538461539	0.19047619047619047	0.1746031746031746	0.38461538461538464	0.38095238095238093	0.4126984126984127	0.19230769230769232	0.20634920634920634	0.1746031746031746	0.34615384615384615	0.3968253968253968	0.38095238095238093	0.2222222222222222	0.4603174603174603	0.2222222222222222	0.4603174603174603
